user_id,customer_age,city,distance_km,fare_amount,total_surge_multiplier,lifetime_rides,customer_rating,avg_driver_rating,cancellation_rate,payment_type,loyalty_score,churn,customer_rating_missing
100479,54.0,Bengaluru,17.97,329.07,1.0,1.3862943611198906,4.0,4.5,0.061,UPI,4.75,0,0
100482,42.0,Mumbai,22.43,557.84,1.5,3.044522437723423,5.0,4.8,0.244,Credit Card,7.03,0,0
100483,42.0,Delhi,11.29,415.95,2.2,3.8501476017100584,3.0,4.2,0.041,Cash,7.7,0,0
100484,23.0,Bengaluru,16.2,286.61,1.0,3.4339872044851463,4.0,4.5,0.105,Credit Card,7.96,0,0
100485,22.0,Hyderabad,11.6,599.85,3.2,2.8903717578961645,3.0,4.2,0.104,Cash,4.89,1,0
100486,40.666666666666664,Mumbai,3.34,113.71,1.0,2.9444389791664403,5.0,4.2,0.172,credit_card,6.38,0,0
100487,42.0,Pune,5.03,185.4,1.5,2.995732273553991,3.0,5.0,0.171,Credit Card,6.25,1,0
100488,37.0,Pune,6.84,120.87,1.0,3.6635616461296463,5.0,3.5,0.074,UPI,8.93,0,0
100489,36.0,Delhi,8.87,181.19,1.0,3.9318256327243257,4.0,4.0,0.129,cash,9.36,0,0
100490,54.0,Bengaluru,17.8,360.99,1.2,1.9459101490553132,2.0,4.5,0.053,Cash,4.34,0,0
100491,56.0,Pune,4.5,158.54,1.5,2.1972245773362196,2.0,3.8,0.037,Cash,4.48,0,0
100492,19.0,Delhi,2.81,99.76,1.0,2.70805020110221,5.0,4.5,0.085,UPI,7.81,0,0
100493,115.0,Delhi,4.24,168.71,1.8,1.9459101490553132,4.0,4.0,0.002,UPI,5.35,0,0
100494,33.333333333333336,Delhi,5.85,174.61,1.2,4.219507705176107,5.0,4.5,0.072,Cash,9.85,0,0
100495,110.0,Mumbai,14.56,258.18,1.0,3.6888794541139363,4.0,4.2,0.276,Credit Card,7.61,0,0
100496,45.0,Mumbai,5.88,152.65,1.2,3.784189633918261,4.0,3.5,0.242,Credit Card,7.34,0,0
100497,35.0,Mumbai,27.6,743.635,1.8,2.995732273553991,4.0,3.5,0.023,Credit Card,7.43,0,0
100498,19.0,Delhi,20.95,349.68,1.0,3.5263605246161616,4.0,4.8,0.188,Cash,8.0,0,0
100499,61.0,Delhi,4.1,169.22,1.5,1.6094379124341003,4.0,4.5,0.298,Credit Card,3.98,0,0
100500,30.0,Delhi,12.26,341.59,1.5,4.219507705176107,4.0,4.8,0.09,Cash,9.71,0,0
100501,42.0,Delhi,12.39,314.96,1.5,1.3862943611198906,5.0,4.2,0.159,upi,5.39,0,0
100502,38.0,Mumbai,19.73,490.47,1.5,3.258096538021482,4.0,4.2,0.38,cash,5.81,1,0
100503,34.0,Pune,2.62,140.9,2.2,2.833213344056216,4.0,4.0,0.344,cash,6.56,1,0
100504,51.0,Delhi,10.59,209.68,1.0,2.833213344056216,5.0,4.2,0.008,UPI,8.14,0,0
100505,53.0,Hyderabad,16.15,431.35,1.5,3.4339872044851463,5.0,4.0,0.105,credit_card,8.12,0,0
100506,22.0,Mumbai,18.27,323.29,1.0,2.9444389791664403,5.0,4.8,0.229,Credit Card,7.14,0,0
100507,19.0,Mumbai,11.08,202.13,1.0,3.8066624897703196,4.0,5.0,0.257,UPI,6.64,0,0
100508,30.0,Delhi,8.27,332.03,2.2,2.4849066497880004,4.0,4.5,0.083,UPI,7.38,0,0
100509,42.0,Pune,10.34,182.04,1.0,2.302585092994046,5.0,4.2,0.214,cash,6.5,0,0
100510,41.0,Bengaluru,15.63,291.59,1.2,2.3978952727983707,4.0,4.2,0.241,Cash,5.7,0,0
100511,42.0,Delhi,4.33,148.29,1.5,2.3978952727983707,4.0,4.0,0.121,UPI,6.99,0,0
100512,52.0,Hyderabad,9.53,438.87,2.8,2.639057329615259,4.0,4.5,0.119,Cash,6.52,0,0
100513,50.0,Hyderabad,25.01,434.37,1.0,2.0794415416798357,4.0,4.8,0.223,credit_card,6.17,0,0
100514,33.0,Bengaluru,12.29,226.3,1.0,3.8712010109078907,1.0,4.0,0.254,Credit Card,5.62,1,0
100515,21.0,Mumbai,33.32,234.5,1.5,3.332204510175204,4.0,4.2,0.091,Cash,7.77,1,0
100516,29.0,Delhi,15.89,317.54,1.2,3.091042453358316,3.0,4.8,0.174,Cash,6.89,0,0
100517,52.0,Hyderabad,2.97,196.06,3.2,2.4849066497880004,4.0,4.5,0.12,Credit Card,6.62,0,1
100518,29.0,Mumbai,4.06,118.63,1.0,4.04305126783455,5.0,4.5,0.18,Cash,9.45,0,0
100519,52.0,Pune,7.13,229.11,1.8,2.833213344056216,5.0,4.2,0.055,upi,8.82,0,0
100520,46.0,Delhi,13.25,234.31,1.0,2.0794415416798357,1.0,4.0,0.104,Cash,3.91,1,0
100521,64.0,Delhi,4.73,128.28,1.0,2.0794415416798357,4.0,3.8,0.237,Cash,4.49,0,0
100522,38.0,Pune,4.34,137.24,1.2,3.58351893845611,4.0,4.5,0.182,UPI,7.57,0,0
100523,19.0,Bengaluru,10.45,189.78,1.0,4.007333185232471,4.0,4.5,0.149,Credit Card,8.7,0,0
100524,62.0,Hyderabad,9.04,204.19,1.0,2.302585092994046,5.0,5.0,0.14,Cash,6.81,0,0
100525,38.0,Mumbai,2.41,89.94,1.0,3.4011973816621555,4.0,3.8,0.364,Credit Card,6.67,0,0
100526,37.0,Mumbai,17.95,370.4,1.2,4.07753744390572,4.0,4.5,0.466,Credit Card,6.69,1,0
100527,55.0,Mumbai,5.18,173.53,1.5,3.258096538021482,5.0,4.2,0.142,Cash,8.43,0,0
100528,34.0,Pune,5.55,118.56,1.0,3.7612001156935624,4.0,4.8,0.394,UPI,8.07,0,0
100529,25.0,Mumbai,3.63,161.37,1.8,2.0794415416798357,5.0,4.0,0.182,Cash,6.69,0,0
100530,34.0,Pune,15.93,314.21,1.0,3.295836866004329,1.0,4.0,0.015,upi,5.79,1,0
100531,45.0,Delhi,11.88,208.16,1.0,3.367295829986474,5.0,4.5,0.027,Credit Card,8.54,0,0
100532,33.0,Pune,7.58,147.99,1.0,2.9444389791664403,5.0,3.8,0.204,Cash,8.21,0,0
100533,60.0,Mumbai,16.22,294.5,1.0,1.791759469228055,4.0,4.0,0.011,credit_card,5.99,0,0
100534,26.0,Mumbai,13.52,326.36,1.5,3.6888794541139363,3.0,5.0,0.234,Cash,7.27,0,0
100535,29.0,Delhi,36.66,595.49,1.0,3.2188758248682006,5.0,4.0,0.112,Credit Card,8.48,0,0
100536,21.0,Pune,9.27,346.36,2.2,2.302585092994046,3.0,4.5,0.038,Cash,5.3,0,0
100537,61.0,Delhi,9.2,199.42,1.0,3.4965075614664802,5.0,4.0,0.058,Cash,8.91,0,0
100538,59.0,Delhi,26.74,483.37,1.0,2.995732273553991,5.0,4.5,0.095,Cash,6.98,0,0
100539,34.0,Hyderabad,9.42,216.93,1.0,1.9459101490553132,5.0,5.0,0.104,upi,6.65,0,0
100540,27.0,Mumbai,9.04,203.55,1.2,1.791759469228055,5.0,4.2,0.155,UPI,5.64,0,0
100541,19.0,Pune,2.84,79.8,1.2,3.713572066704308,3.0,4.0,0.248,upi,7.38,0,0
100542,55.0,Mumbai,6.88,195.62,1.2,4.248495242049359,2.0,3.8,0.37,Cash,6.88,1,0
100543,46.0,Hyderabad,4.06,108.25,1.0,2.1972245773362196,4.0,4.0,0.139,cash,5.55,0,0
100544,46.0,Mumbai,60.06,743.635,1.0,2.3978952727983707,4.0,4.2,0.187,upi,4.76,1,1
100545,33.0,Mumbai,20.53,493.29,1.5,2.70805020110221,5.0,4.8,0.107,Credit Card,8.13,0,0
100546,53.0,Delhi,11.4,207.54,1.0,3.367295829986474,2.0,4.8,0.018,UPI,6.63,0,0
100547,38.0,Delhi,78.03,743.635,1.8,3.4657359027997265,4.0,4.2,0.103,UPI,7.28,1,1
100548,24.0,Mumbai,5.04,145.53,1.2,4.990432586778736,5.0,4.0,0.208,cash,10.0,0,0
100549,27.0,Hyderabad,9.21,308.15,1.8,3.258096538021482,5.0,4.5,0.151,Credit Card,8.58,0,0
100550,41.0,Delhi,6.9,161.41,1.0,3.5263605246161616,4.0,4.2,0.225,Cash,7.79,0,0
100551,21.0,Mumbai,12.17,287.2,1.2,1.791759469228055,1.0,4.5,0.12,Cash,3.01,0,0
100552,44.0,Mumbai,4.0,148.92,1.5,1.3862943611198906,5.0,4.5,0.041,Cash,5.68,0,0
100553,26.0,Delhi,6.21,181.6,1.5,2.302585092994046,3.0,5.0,0.071,Credit Card,5.4,0,0
100554,32.0,Pune,5.04,225.01,2.2,1.3862943611198906,1.0,5.0,0.118,Cash,1.35,1,0
100555,31.0,Delhi,3.5,158.16,1.8,3.4657359027997265,5.0,4.5,0.033,credit_card,9.08,0,0
100556,34.0,Delhi,9.59,170.39,1.0,3.9889840465642745,4.0,4.8,0.105,upi,9.07,0,1
100557,44.0,Bengaluru,14.42,278.27,1.0,3.091042453358316,4.0,4.0,0.088,Cash,5.4,1,1
100558,22.0,Delhi,3.85,112.18,1.0,2.1972245773362196,3.0,5.0,0.024,Credit Card,5.27,0,0
100559,30.0,Bengaluru,12.89,274.69,1.2,2.1972245773362196,5.0,4.0,0.047,Credit Card,6.75,0,0
100560,21.0,Delhi,40.15,743.635,1.5,3.6635616461296463,5.0,3.8,0.155,Cash,8.45,0,0
100561,32.0,Mumbai,8.82,248.67,1.5,3.8918202981106265,4.0,4.5,0.04,Credit Card,8.74,0,0
100562,26.0,Mumbai,12.33,240.7,1.0,3.7612001156935624,4.0,4.2,0.044,Cash,9.06,0,0
100563,40.0,Pune,4.5,182.12,1.8,1.9459101490553132,3.0,5.0,0.212,Cash,4.73,0,0
100564,43.0,Pune,5.14,133.16,1.2,2.4849066497880004,5.0,3.8,0.168,Cash,7.0,0,0
100565,61.0,Bengaluru,24.83,743.635,2.8,2.3978952727983707,5.0,5.0,0.073,Credit Card,7.25,0,0
100566,32.0,Bengaluru,9.73,205.6,1.0,3.9889840465642745,2.0,3.8,0.167,credit_card,6.77,0,0
100567,54.0,Mumbai,3.81,107.66,1.0,3.4339872044851463,5.0,4.0,0.082,UPI,8.41,0,0
100568,31.0,Pune,7.91,172.55,1.0,1.9459101490553132,4.0,4.2,0.144,upi,5.24,0,0
100569,30.0,Hyderabad,2.94,234.5,1.0,4.127134385045092,1.0,4.5,0.139,Credit Card,5.93,0,0
100570,45.0,Mumbai,8.25,189.18,1.0,2.3978952727983707,3.0,4.2,0.117,Credit Card,5.67,0,0
100571,50.0,Bengaluru,51.27,743.635,1.8,2.4849066497880004,5.0,5.0,0.107,Cash,7.45,1,0
100572,51.0,Mumbai,9.55,292.48,1.8,2.995732273553991,4.0,4.5,0.062,Cash,7.46,0,0
100573,44.0,Pune,4.88,133.47,1.0,2.4849066497880004,4.0,5.0,0.198,Cash,3.3,1,1
100574,40.0,Pune,12.2,289.52,1.2,1.9459101490553132,3.0,4.5,0.3,Credit Card,2.81,0,0
100575,59.0,Delhi,13.87,242.19,1.0,4.04305126783455,4.0,4.8,0.076,Credit Card,8.91,0,0
100576,32.0,Bengaluru,2.12,100.13,1.8,3.4011973816621555,5.0,4.8,0.162,Cash,7.75,0,0
100577,28.0,Delhi,40.46,743.635,1.2,2.4849066497880004,5.0,4.5,0.084,UPI,7.5,0,0
100578,30.0,Hyderabad,34.82,692.28,1.2,4.23410650459726,4.0,4.5,0.226,Credit Card,8.3,0,0
100579,22.0,Hyderabad,3.33,66.58,1.0,3.091042453358316,5.0,5.0,0.103,upi,8.66,0,0
100580,30.0,Bengaluru,8.7,334.54,2.2,2.302585092994046,5.0,4.5,0.355,UPI,5.63,1,0
100581,57.0,Mumbai,3.56,97.18,1.0,1.9459101490553132,4.0,5.0,0.123,upi,4.64,1,0
100582,19.0,Hyderabad,2.71,121.86,2.2,2.3978952727983707,3.0,3.5,0.275,upi,4.84,0,0
100583,59.0,Mumbai,6.62,159.22,1.0,2.302585092994046,5.0,5.0,0.113,credit_card,7.47,0,0
100584,19.0,Bengaluru,9.59,304.7,1.8,3.295836866004329,4.0,4.2,0.285,credit_card,6.19,0,0
100585,51.0,Mumbai,6.41,104.04,1.0,2.302585092994046,5.0,4.0,0.08,Credit Card,6.69,0,0
100586,19.0,Mumbai,4.86,185.04,1.8,2.0794415416798357,3.0,4.5,0.255,credit_card,4.41,1,0
100587,59.0,Hyderabad,5.63,163.86,1.2,3.367295829986474,2.0,3.8,0.279,credit_card,4.86,1,0
100588,30.0,Bengaluru,10.51,327.87,1.8,2.1972245773362196,5.0,4.5,0.481,Cash,5.62,0,0
100589,40.0,Bengaluru,39.18,628.73,1.0,2.1972245773362196,4.0,3.5,0.227,Credit Card,4.67,0,0
100590,37.0,Bengaluru,4.14,100.69,1.0,3.4657359027997265,5.0,4.2,0.21,credit_card,7.25,0,0
100591,34.0,Hyderabad,4.48,152.22,1.5,2.1972245773362196,4.0,3.5,0.092,Credit Card,3.01,1,1
100593,51.0,Bengaluru,10.7,234.5,2.8,3.6375861597263857,2.0,4.2,0.112,Credit Card,6.72,1,0
100594,37.0,Mumbai,10.68,209.7,1.0,4.248495242049359,5.0,4.0,0.186,Cash,9.85,0,0
100595,44.0,Delhi,27.22,743.635,1.8,2.3978952727983707,5.0,4.5,0.055,Credit Card,6.63,0,0
100596,49.0,Hyderabad,10.52,270.47,1.5,3.4011973816621555,5.0,4.2,0.113,cash,8.52,0,0
100597,34.0,Delhi,44.01,701.73,1.0,2.5649493574615367,4.0,4.2,0.121,cash,6.09,0,0
100598,48.0,Delhi,26.27,402.03,1.0,2.70805020110221,4.0,3.8,0.088,Credit Card,5.61,0,0
100599,51.0,Bengaluru,2.5,93.03,1.0,1.791759469228055,5.0,4.5,0.255,UPI,6.79,0,0
100600,31.0,Mumbai,4.64,129.83,1.0,3.8066624897703196,4.0,3.5,0.09,Credit Card,8.4,0,1
100601,24.0,Mumbai,16.82,495.08,1.8,2.9444389791664403,4.0,3.8,0.108,Cash,7.15,0,0
100602,42.0,Mumbai,5.54,177.79,1.2,2.1972245773362196,4.0,4.2,0.22,credit_card,4.95,0,0
100603,27.0,Mumbai,15.33,396.33,1.5,2.639057329615259,4.0,4.0,0.105,UPI,6.56,0,0
100604,43.0,Delhi,37.97,739.37,1.2,4.867534450455582,3.0,4.2,0.382,credit_card,7.69,0,0
100605,35.0,Bengaluru,18.89,318.06,1.0,3.4339872044851463,5.0,4.5,0.04,credit_card,9.33,0,0
100606,50.0,Bengaluru,14.59,366.96,1.5,2.4849066497880004,4.0,4.8,0.442,Cash,4.27,1,0
100607,49.0,Delhi,11.52,219.65,1.0,3.6888794541139363,5.0,4.0,0.347,Cash,7.11,0,0
100608,63.0,Mumbai,5.46,173.79,1.2,2.302585092994046,5.0,4.8,0.01,Cash,7.05,0,0
100609,53.0,Mumbai,2.71,234.5,1.0,3.5263605246161616,4.0,4.0,0.363,upi,6.58,1,0
100610,44.0,Mumbai,37.2,713.02,1.2,3.58351893845611,4.0,4.5,0.054,Credit Card,8.78,0,0
100611,31.0,Bengaluru,10.73,568.33,3.2,2.995732273553991,5.0,5.0,0.14,Credit Card,7.82,0,0
100612,26.0,Hyderabad,8.14,455.01,3.2,2.70805020110221,4.0,4.0,0.113,Credit Card,7.45,0,0
100613,44.0,Mumbai,3.07,95.81,1.0,4.430816798843313,4.0,4.2,0.128,Credit Card,8.21,0,0
100614,54.0,Bengaluru,17.0,234.5,1.8,1.9459101490553132,5.0,4.2,0.205,Credit Card,5.67,0,0
100615,49.0,Delhi,17.28,361.44,1.2,4.07753744390572,5.0,3.5,0.093,UPI,9.76,0,0
100616,36.0,Pune,5.54,125.68,1.0,1.791759469228055,4.0,4.0,0.236,Cash,4.77,0,0
100617,31.0,Mumbai,2.22,82.6,1.0,2.8903717578961645,2.0,5.0,0.04,cash,6.21,0,0
100618,52.0,Delhi,2.49,103.51,1.2,2.772588722239781,5.0,4.2,0.147,Credit Card,7.41,0,0
100619,41.0,Pune,3.04,151.21,2.2,3.8501476017100584,3.0,4.8,0.16,Credit Card,6.57,0,0
100620,19.0,Bengaluru,15.61,717.31,2.8,1.9459101490553132,3.0,4.2,0.022,UPI,5.1,1,0
100621,57.0,Hyderabad,3.17,104.98,1.0,2.639057329615259,1.0,4.2,0.115,Credit Card,4.03,1,0
100622,19.0,Bengaluru,2.01,76.39,1.0,1.791759469228055,5.0,4.5,0.056,cash,6.91,0,0
100623,29.0,Mumbai,48.79,743.635,1.2,2.4849066497880004,1.0,5.0,0.208,Cash,2.61,1,0
100624,33.0,Bengaluru,17.4,327.59,1.0,2.8903717578961645,4.0,4.0,0.148,Cash,6.85,1,0
100625,35.333333333333336,Bengaluru,3.29,147.84,1.5,3.044522437723423,4.0,4.5,0.113,UPI,7.19,0,0
100626,32.0,Mumbai,3.7,92.02,1.0,4.02535169073515,4.0,4.0,0.074,UPI,9.43,0,0
100627,30.0,Mumbai,5.45,130.75,1.0,2.0794415416798357,4.0,5.0,0.359,Credit Card,4.54,1,0
100628,38.0,Hyderabad,17.17,617.82,2.2,2.772588722239781,4.0,4.8,0.317,cash,5.56,1,0
100629,52.0,Bengaluru,6.14,114.57,1.0,4.189654742026425,4.0,4.0,0.259,cash,8.09,0,0
100630,34.0,Mumbai,3.56,145.95,1.8,1.9459101490553132,5.0,4.2,0.014,credit_card,6.59,0,0
100631,63.0,Delhi,7.04,176.54,1.2,2.0794415416798357,5.0,5.0,0.178,Credit Card,5.32,0,0
100632,41.0,Mumbai,7.12,365.38,2.8,2.3978952727983707,2.0,4.5,0.35,cash,1.92,1,0
100633,32.0,Mumbai,9.41,513.19,3.2,3.295836866004329,3.0,4.8,0.05,Credit Card,7.16,0,0
100634,33.0,Hyderabad,24.45,743.635,3.2,2.639057329615259,5.0,4.5,0.235,Cash,6.74,1,0
100635,30.0,Mumbai,20.88,429.84,1.2,3.713572066704308,5.0,4.0,0.284,Credit Card,8.31,0,0
100636,46.0,Bengaluru,3.75,136.48,1.2,3.091042453358316,4.0,4.2,0.2,credit_card,7.22,0,0
100637,35.0,Bengaluru,2.07,85.21,1.8,1.9459101490553132,4.0,4.8,0.136,Cash,5.92,0,0
100638,36.0,Bengaluru,3.56,107.98,1.0,2.8903717578961645,3.0,4.0,0.06,Cash,6.56,0,0
100639,30.0,Hyderabad,7.38,209.8,1.5,2.1972245773362196,5.0,4.5,0.018,Credit Card,7.03,0,0
100640,60.0,Mumbai,8.79,186.46,1.2,2.0794415416798357,5.0,4.8,0.114,Cash,7.45,0,0
100641,19.0,Delhi,21.3,632.73,1.8,3.58351893845611,3.0,4.0,0.119,Credit Card,6.92,0,0
100642,34.0,Mumbai,11.12,244.26,1.2,3.4965075614664802,5.0,4.8,0.293,Credit Card,6.66,0,0
100643,43.0,Delhi,11.55,221.82,1.0,3.044522437723423,1.0,4.5,0.018,Credit Card,4.91,0,0
100644,42.0,Pune,7.37,144.11,1.0,2.995732273553991,5.0,4.0,0.252,Credit Card,7.15,0,0
100645,38.0,Mumbai,3.65,85.12,1.0,3.6375861597263857,4.0,4.0,0.226,Credit Card,7.18,0,1
100646,47.0,Mumbai,10.47,428.59,2.2,3.1780538303479458,5.0,5.0,0.166,UPI,7.75,0,0
100647,41.0,Pune,6.42,197.15,1.5,4.290459441148391,5.0,4.5,0.23,Credit Card,10.0,1,0
100648,36.0,Mumbai,5.29,212.98,2.2,2.302585092994046,2.0,4.5,0.225,Credit Card,4.42,0,0
100649,26.0,Bengaluru,13.91,337.96,1.5,3.1780538303479458,4.0,4.8,0.406,UPI,5.0,0,0
100650,42.0,Mumbai,2.78,84.21,1.0,3.1354942159291497,5.0,4.2,0.25,credit_card,7.88,0,0
100651,25.0,Delhi,29.09,481.1,1.0,2.1972245773362196,4.0,3.8,0.047,credit_card,5.99,0,0
100652,19.0,Mumbai,2.9,73.29,1.0,3.258096538021482,5.0,4.2,0.463,Cash,7.18,0,0
100653,50.0,Bengaluru,5.05,126.18,1.0,2.639057329615259,5.0,4.5,0.24,UPI,6.7,0,0
100654,35.0,Bengaluru,12.28,447.37,2.2,2.833213344056216,4.0,4.2,0.224,Cash,7.33,0,0
100655,32.0,Mumbai,13.16,296.29,1.2,3.1354942159291497,3.0,4.2,0.075,UPI,6.63,0,0
100656,29.0,Mumbai,17.62,311.23,1.0,2.772588722239781,4.0,3.8,0.174,credit_card,7.59,0,0
100657,36.0,Bengaluru,12.57,243.13,1.0,2.8903717578961645,5.0,4.0,0.073,upi,8.67,0,0
100658,34.0,Hyderabad,10.99,234.5,1.0,1.791759469228055,4.0,5.0,0.127,Credit Card,4.54,1,1
100659,36.0,Hyderabad,4.34,115.16,1.0,3.295836866004329,4.0,5.0,0.126,credit_card,7.51,1,0
100660,41.0,Pune,3.12,120.29,1.5,2.1972245773362196,1.0,4.0,0.074,UPI,2.88,1,0
100661,36.0,Delhi,4.24,139.99,1.0,2.833213344056216,4.0,4.0,0.087,Cash,6.25,0,0
100662,44.0,Bengaluru,9.85,327.14,1.8,2.1972245773362196,3.0,3.5,0.136,Credit Card,5.43,1,0
100663,68.0,Bengaluru,12.57,358.7,1.5,1.791759469228055,5.0,4.2,0.332,Credit Card,5.83,0,0
100664,50.0,Mumbai,27.56,656.04,1.5,3.6375861597263857,4.0,4.5,0.077,credit_card,8.67,0,0
100665,44.666666666666664,Bengaluru,9.44,173.47,1.0,5.484796933490655,2.0,4.0,0.425,credit_card,7.47,1,0
100666,39.0,Bengaluru,14.88,278.71,1.0,2.772588722239781,4.0,5.0,0.232,Credit Card,6.52,1,0
100667,43.0,Mumbai,14.67,270.15,1.0,3.713572066704308,5.0,4.0,0.045,cash,9.08,0,0
100668,48.0,Hyderabad,6.64,155.99,1.2,3.2188758248682006,4.0,4.5,0.299,cash,4.64,1,1
100669,44.0,Delhi,6.3,234.5,1.0,2.833213344056216,5.0,4.5,0.261,Credit Card,7.35,0,0
100670,52.0,Mumbai,13.01,489.7,2.2,4.07753744390572,5.0,4.8,0.233,Credit Card,9.07,0,0
100671,51.0,Bengaluru,17.43,318.15,1.0,2.8903717578961645,5.0,5.0,0.122,cash,7.75,0,0
100672,36.0,Delhi,4.88,100.97,1.0,3.6635616461296463,5.0,4.2,0.036,Cash,9.66,1,0
100673,32.0,Bengaluru,7.11,179.61,1.0,4.382026634673881,5.0,4.2,0.217,UPI,9.26,0,0
100674,44.0,Bengaluru,48.02,743.635,1.2,2.3978952727983707,3.0,4.0,0.286,Cash,4.12,1,0
100675,58.0,Mumbai,6.32,228.14,1.8,4.02535169073515,5.0,4.8,0.283,upi,8.56,0,0
100676,25.0,Mumbai,2.52,122.04,2.2,1.9459101490553132,4.0,4.2,0.135,UPI,5.75,0,0
100677,44.0,Delhi,15.09,245.55,1.0,1.9459101490553132,1.0,4.8,0.136,credit_card,3.38,0,0
100678,37.0,Bengaluru,9.91,220.41,1.0,2.772588722239781,4.0,3.5,0.111,UPI,6.45,0,0
100679,36.0,Delhi,2.06,121.87,1.5,3.295836866004329,2.0,5.0,0.464,UPI,4.14,1,0
100680,35.0,Mumbai,6.5,187.51,1.5,3.091042453358316,3.0,4.5,0.036,Credit Card,6.21,0,0
100681,57.0,Mumbai,6.19,268.43,2.2,2.302585092994046,2.0,4.2,0.306,UPI,2.89,1,0
100682,51.0,Mumbai,6.13,195.97,1.5,3.4011973816621555,5.0,3.5,0.135,Cash,8.13,0,0
100683,40.0,Hyderabad,12.33,249.52,1.0,2.3978952727983707,4.0,3.5,0.102,credit_card,6.46,0,0
100684,32.0,Delhi,2.32,97.37,1.2,2.302585092994046,4.0,4.8,0.014,cash,6.57,0,0
100685,49.0,Bengaluru,39.72,649.93,1.0,2.9444389791664403,5.0,4.5,0.119,Cash,7.18,0,0
100686,42.0,Hyderabad,5.85,179.13,1.5,3.6109179126442243,1.0,4.0,0.293,upi,4.22,1,0
100687,33.0,Pune,3.8,100.57,1.0,3.1354942159291497,4.0,4.8,0.053,Credit Card,7.79,0,0
100688,33.0,Mumbai,7.83,145.99,1.0,3.58351893845611,5.0,4.5,0.143,Cash,7.95,0,0
100689,41.0,Delhi,3.77,73.57,1.0,3.258096538021482,5.0,4.2,0.157,UPI,8.38,0,0
100690,19.0,Pune,5.05,146.36,1.0,1.6094379124341003,4.0,4.5,0.103,cash,3.41,0,1
100691,36.0,Mumbai,13.09,360.33,1.5,2.639057329615259,4.0,4.5,0.06,Credit Card,7.0,0,0
100692,35.0,Delhi,18.5,346.36,1.0,2.1972245773362196,4.0,4.0,0.118,upi,6.38,0,0
100693,31.0,Bengaluru,6.7,138.24,1.0,2.3978952727983707,4.0,3.8,0.019,Credit Card,5.86,0,0
100694,46.0,Mumbai,3.21,80.29,1.0,3.258096538021482,5.0,4.2,0.11,Credit Card,8.17,0,0
100695,29.0,Hyderabad,13.04,246.01,1.0,2.5649493574615367,5.0,3.8,0.029,upi,7.33,0,0
100696,41.0,Mumbai,54.22,743.635,1.2,3.332204510175204,5.0,4.2,0.128,UPI,8.39,0,0
100697,33.0,Mumbai,2.26,98.78,2.2,1.9459101490553132,4.0,4.2,0.03,credit_card,6.21,0,0
100698,33.0,Delhi,34.24,635.81,1.2,2.302585092994046,4.0,4.5,0.078,credit_card,5.6,0,0
100699,34.666666666666664,Delhi,57.02,743.635,1.0,2.8903717578961645,4.0,4.8,0.034,Cash,7.29,0,0
100700,72.0,Hyderabad,3.09,111.06,1.5,2.639057329615259,4.0,4.0,0.2,Cash,6.4,0,0
100701,39.0,Mumbai,14.65,284.91,1.0,3.044522437723423,5.0,4.8,0.14,upi,7.75,0,0
100702,28.0,Delhi,17.86,300.37,1.0,3.9512437185814275,3.0,4.5,0.032,cash,7.23,0,0
100703,19.0,Delhi,19.16,424.13,1.2,2.4849066497880004,4.0,4.0,0.238,upi,6.93,1,0
100704,20.0,Mumbai,6.78,171.25,1.0,1.791759469228055,4.0,4.2,0.498,cash,3.99,1,0
100705,26.0,Mumbai,11.58,231.73,1.0,2.4849066497880004,4.0,4.2,0.207,credit_card,5.92,0,0
100706,32.0,Hyderabad,8.49,177.82,1.0,3.6109179126442243,5.0,3.8,0.087,credit_card,9.04,1,0
100707,36.0,Mumbai,6.0,250.09,2.2,4.564348191467836,5.0,4.0,0.008,UPI,10.0,0,0
100708,51.0,Pune,7.51,216.33,1.5,2.5649493574615367,4.0,4.5,0.284,cash,6.12,0,0
100709,32.0,Mumbai,32.52,540.05,1.0,3.6635616461296463,5.0,3.8,0.081,Credit Card,8.03,0,0
100710,43.0,Delhi,17.64,312.36,1.0,3.091042453358316,3.0,4.5,0.295,UPI,5.14,1,0
100711,38.0,Delhi,29.53,579.6,1.2,3.2188758248682006,4.0,4.0,0.288,Credit Card,7.42,1,0
100712,45.0,Hyderabad,11.56,218.41,1.0,2.70805020110221,4.0,4.5,0.151,upi,7.11,0,0
100713,44.0,Hyderabad,17.34,506.68,1.8,2.5649493574615367,2.0,4.2,0.055,cash,4.96,1,0
100714,38.0,Mumbai,3.86,117.93,1.0,3.713572066704308,4.0,4.0,0.046,Credit Card,8.02,0,0
100715,37.0,Mumbai,5.8,152.46,1.2,2.70805020110221,3.0,5.0,0.348,credit_card,4.77,1,0
100716,62.0,Mumbai,8.51,174.93,1.0,2.833213344056216,2.0,5.0,0.16,Credit Card,5.45,1,0
100717,39.0,Bengaluru,33.32,522.43,1.0,2.70805020110221,5.0,4.5,0.133,UPI,7.56,0,0
100718,24.0,Delhi,23.91,394.92,1.0,3.9318256327243257,2.0,4.5,0.048,upi,7.73,0,0
100719,31.0,Mumbai,3.62,133.98,1.0,2.4849066497880004,5.0,4.0,0.325,Cash,5.53,1,0
100720,19.0,Bengaluru,8.24,172.4,1.0,3.295836866004329,5.0,3.8,0.087,Credit Card,9.03,0,0
